03.09.2019:M19:3:Siarhey Zhilinski:BLR::26'16:9:113
03.09.2019:M19:4:Fedir Karpovych:UKR::26'53:9:394
03.09.2019:M19:5:Dmytro Ishchenko:UKR::26'56:9:395
03.09.2019:M19:6:Oleg Tomashau:BLR::27'15:9:112
03.09.2019:M19:7:Dominik Šrom:CZE::28'17:9:153
03.09.2019:M19:8:Tomáš David:CZE::30'38:9:152
03.09.2019:M19:9:Danylo Dvornikov:UKR::30'39:9:396
03.09.2019:M19:10:Tomas Jurcik:SVK::30'59:9:365
03.09.2019:M19:11:Tsenko Tsenkov:BUL::32'25:9:123
03.09.2019:M19:12:Theodor Raducan:ROM::32'35:9:292
03.09.2019:M19:13:Razvan Voicu:ROM::32'57:9:288
03.09.2019:M19:14:Daniel Svatek:CZE::33'35:9:155
03.09.2019:M19:15:Claudiu Anghelescu:ROM::35'44:9:293
03.09.2019:M19:16:Tomislav Haring:SLO:S55TH:36'10:9:349
03.09.2019:M19:17:Michal Nosal:SVK::36'32:9:366
03.09.2019:M19:18:Matej Budiský:SVK::37'49:9:367
03.09.2019:M19:19:Mateusz Kuzia:POL::38'22:9:283
03.09.2019:M19:20:Simon Zöller:GER::44'46:9:192
03.09.2019:M19:21:Nik Gregorič:SLO:S58NEL:53'07:9:352
03.09.2019:M19:22:Samo Gajšak:SLO:S52SIR:64'26:9:351
03.09.2019:M19:23:Miko Kirves:FIN::94'27:9:184
03.09.2019:M19:24:Filip Rajh:CRO::45'45:5:132
03.09.2019:M21:1:Fryderyk Pryjma:POL::28'05:10:279
03.09.2019:M21:2:Jakub Oma:CZE::28'47:10:158
03.09.2019:M21:3:Oleksii Ivanko:UKR::28'53:10:398
03.09.2019:M21:4:Dimitar Zhelyazkov:BUL::29'29:10:127
03.09.2019:M21:5:Martin Kinc:CZE::29'55:10:160
03.09.2019:M21:6:Mindaugas Nakvosas:LTU::30'30:10:244
03.09.2019:M21:7:Oleksandr Marchuk:UKR::30'52:10:402
03.09.2019:M21:8:Alexander Hergert:GER:DE1ADH:31'49:10:193
03.09.2019:M21:9:Tomáš Hikl:CZE::33'17:10:159
03.09.2019:M21:10:Aleksei Tcvetkov:RUS::33'37:10:345
03.09.2019:M21:11:Adam Kral:SVK::37'37:10:370
03.09.2019:M21:12:Boštjan Čerin:SLO::37'51:10:355
03.09.2019:M21:13:Ralph Körner:GER::38'36:10:195
03.09.2019:M21:14:Eduard Godunov:RUS::39'19:10:309
03.09.2019:M21:15:Csaba Tóth:HUN::39'34:10:239
03.09.2019:M21:16:Niko Gaberc:SLO:S56SON:40'29:10:353
03.09.2019:M21:17:Tamás Skrop:HUN::42'00:10:237
03.09.2019:M21:18:Julius Navickas:LTU::44'05:10:247
03.09.2019:M21:19:Teodor Sandu:ROM::47'34:10:290
03.09.2019:M21:20:Audrius Tamaševičius:LTU::47'35:10:246
03.09.2019:M21:21:Matthias Schreiner:AUT:OE6SMG:48'03:10:101
03.09.2019:M21:22:Maximilian Gütt:GER::49'59:10:194
03.09.2019:M21:23:Janne Toivola:FIN:OH2GXN:52'27:10:183
03.09.2019:M21:24:Matei Chivulescu:ROM::54'06:10:291
03.09.2019:M21:25:Tiberiu Mija:ROM::56'44:10:289
03.09.2019:M21:26:Stipe Predanić:CRO:9A5SP:57'29:10:130
03.09.2019:M21:27:Erik Tullus:SWE::59'26:10:419
03.09.2019:M21:28:Maxim Torlopov:RUS:R2DVM:63'50:10:307
03.09.2019:M21:29:Dragan Manojlović:SRB:YU5DM:64'25:10:434
03.09.2019:M21:30:Gabor Pap:GBR:HA8MGC:64'34:10:191
03.09.2019:M21:31:Tamás Varga:HUN::72'59:10:240
03.09.2019:M21:32:Martin Kosut:SVK::104'15:7:371
03.09.2019:M40:1:Sergii Shtanko:UKR::26'48:9:399
03.09.2019:M40:2:Roman Kuznetsov:RUS::29'10:9:304
03.09.2019:M40:3:Mihály Mucsi:HUN::29'54:9:231
03.09.2019:M40:4:Michail Kirgetov:RUS::30'22:9:303
03.09.2019:M40:5:Daniel Šístek:CZE::31'21:9:164
03.09.2019:M40:6:Zbyněk Žáček:CZE::31'54:9:161
03.09.2019:M40:7:Volodymyr Gniedov:UKR::32'08:9:401
03.09.2019:M40:8:Antonín Šindelka:CZE::32'42:9:162
03.09.2019:M40:9:Sergey Cherniavsky:GER::33'15:9:196
03.09.2019:M40:10:Martin Lerjen:SUI:HE6LER:34'28:9:417
03.09.2019:M40:11:Sergiy Goncharuk:UKR::35'02:9:404
03.09.2019:M40:12:Michael Lerjen:SUI:HB9ENL:37'21:9:416
03.09.2019:M40:13:Kai Pastor:GER:DG0YT:37'47:9:197
03.09.2019:M40:14:Alekseii Goncharov:RUS::38'38:9:308
03.09.2019:M40:15:Vladas Kalvelis:LTU::38'47:9:249
03.09.2019:M40:16:Steve Chalk:GBR:SWL:43'38:9:188
03.09.2019:M40:17:Matthias Kühlewein:GER:DL3SDO:43'40:9:198
03.09.2019:M40:18:Petri Kirves:FIN:OH2KHX:44'17:9:182
03.09.2019:M40:19:Andrej Žnidarič:SLO:S56LLB:46'46:9:358
03.09.2019:M40:20:David Heale:GBR:G6HGE:47'06:9:189
03.09.2019:M40:21:Keijo Lehtosaari:FIN:OH2ETM:48'45:9:179
03.09.2019:M40:22:Andrej Trojer:SLO:S50TA:52'47:9:357
03.09.2019:M40:23:Kurt Smet:BEL:ON4CHE:56'24:9:108
03.09.2019:M40:24:Lajos Krajcár:HUN:HA2QW:72'18:9:226
03.09.2019:M40:25:Veaceslav Fedorin:MDA::73'03:9:264
03.09.2019:M50:1:Valery Denisov:BLR::23'58:8:114
03.09.2019:M50:2:Petr Hrouda:CZE::25'05:8:167
03.09.2019:M50:3:Vasyl Kolodiazhnyi:UKR::26'39:8:403
03.09.2019:M50:4:Sergii Zelenskyi:UKR::26'57:8:405
03.09.2019:M50:5:Mykhailo Puhach:UKR::27'38:8:406
03.09.2019:M50:6:Algirdas Skudrickas:LTU::27'41:8:254
03.09.2019:M50:7:Dmitry Korolev:RUS::28'09:8:341
03.09.2019:M50:8:Niklolaj Wanner:GER::28'18:8:201
03.09.2019:M50:9:Aleksandr Chegodaev:RUS::28'37:8:331
03.09.2019:M50:10:Jozef Simecek:SVK:OM3WSJ:28'42:8:378
03.09.2019:M50:11:David Williams:GBR:M3WDD:29'01:8:185
03.09.2019:M50:12:Jon Sletvold:NOR:LA9NGA:29'39:8:273
03.09.2019:M50:13:Igor Gridin:MDA::31'15:8:267
03.09.2019:M50:13:Andres Viira:EST::31'15:8:177
03.09.2019:M50:15:Robin Bishop:GBR:RS21349:31'36:8:187
03.09.2019:M50:16:Kimmo Lehtosaari:FIN:OH2JKU:31'53:8:181
03.09.2019:M50:17:Sándor Brunner:HUN::31'54:8:223
03.09.2019:M50:18:Pavel Mokrý:CZE:OK2PMA:32'08:8:165
03.09.2019:M50:19:Viktor Tsenkov:BUL:LZ3NN:32'25:8:116
03.09.2019:M50:20:Christian Drews:GER:DL7APD:33'32:8:200
03.09.2019:M50:21:Ruslan Popov:RUS::34'27:8:342
03.09.2019:M50:22:Tarmo Gede:EST::34'56:8:178
03.09.2019:M50:23:Jan Kosut:SVK:OM3TPO:35'00:8:379
03.09.2019:M50:24:Adrian Marcu:ROM:YO7LOI:35'23:8:295
03.09.2019:M50:25:Miroslav Vlach:CZE:OK1UMY:36'14:8:168
03.09.2019:M50:26:Thomas Rimhagen:SWE:SM5NGK:36'28:8:421
03.09.2019:M50:27:Jens Henneberg:GER:DL8UAN:37'57:8:199
03.09.2019:M50:28:Antti Lukats:EST::38'02:8:176
03.09.2019:M50:29:Péter Dékány:HUN::38'52:8:224
03.09.2019:M50:30:Andrew Soltysik:GBR:G4KQW:39'37:8:186
03.09.2019:M50:31:Attila Gábor Kovács:HUN::41'49:8:225
03.09.2019:M50:32:Miroslav Kužner:SLO:S52KK:43'08:8:360
03.09.2019:M50:33:Henrik Lindell:SWE::44'42:8:420
03.09.2019:M50:34:Marcel Daverveld:NED:PG8M:48'17:8:271
03.09.2019:M50:35:Ivo Jereb:SLO:S57AL:49'50:8:359
03.09.2019:M50:36:Botond Boer:ROM::50'01:8:299
03.09.2019:M50:37:Pavel Babeu:ROM:YO9TW:51'09:8:294
03.09.2019:M50:38:Jan Palmquist:SWE:SM5FUG:55'21:8:422
03.09.2019:M60:1:Chermen Guliev:RUS:UA3BL:26'33:7:336
03.09.2019:M60:2:János Moravszki:HUN::28'50:7:230
03.09.2019:M60:3:Jiří Mareček:CZE:OK2BWN:30'29:7:169
03.09.2019:M60:4:Viacheslav Parkhomenko:UKR::31'20:7:410
03.09.2019:M60:5:Rimantas Basys:LTU::31'37:7:257
03.09.2019:M60:6:Stanko Čufer:SLO:S57CD:33'25:7:361
03.09.2019:M60:7:László Károly:HUN::34'47:7:227
03.09.2019:M60:8:Georgi Vodenicharov:BUL:LZ1ZF:34'48:7:120
03.09.2019:M60:9:Jozef Fekiac:SVK:OM3CCE:35'38:7:381
03.09.2019:M60:10:Bernd Höfner:GER:DL1AQ:36'49:7:203
03.09.2019:M60:11:Mykola Ivanchykhin:UKR:UR8UA:36'51:7:408
03.09.2019:M60:12:Mojmír Sukeník:CZE:OK2UMO:37'03:7:172
03.09.2019:M60:13:Vlad Boev:BUL:2E0VLB:37'48:7:118
03.09.2019:M60:14:Alvydas Simanaitis:LTU::38'00:7:256
03.09.2019:M60:15:Milan Mitelman:SVK::39'38:7:382
03.09.2019:M60:16:Christian Dons:NOR:LA5OQ:40'15:7:275
03.09.2019:M60:17:Arūnas Maršalka:LTU:LY4FOX:40'52:7:258
03.09.2019:M60:18:Gerhard Lettner:AUT:OE6TGD:41'55:7:105
03.09.2019:M60:19:Ihor Shevchuk:UKR:UR5SP:42'40:7:409
03.09.2019:M60:20:Béla Nagy:HUN:HA8BE:43'11:7:232
03.09.2019:M60:21:Heinrich Götte:GER::43'42:7:204
03.09.2019:M60:22:Jaromír Baxa:CZE:OK1JBX:44'25:7:170
03.09.2019:M60:23:Wolfgang Böhringer:GER:DL9TE:45'01:7:202
03.09.2019:M60:24:Hans-Jürg Reinhart:SUI:HB9CFB:47'16:7:418
03.09.2019:M60:25:Zbigniew Madrzynski:POL:SP2JNK:47'51:7:284
03.09.2019:M60:26:Peter Ljungström:SWE:SM5KMU:48'10:7:423
03.09.2019:M60:27:Tomasz Owczarski:POL::55'25:7:286
03.09.2019:M60:28:Peder Haugaard-Pedersen:SWE:SM0GNS:56'36:7:424
03.09.2019:M60:29:Theo Bücker:NED:DJ9EY:58'31:7:272
03.09.2019:M60:30:Patrick De Rocker:BEL:ON7ARQ:69'36:7:109
03.09.2019:M60:31:Dimiter Kirev:BUL::75'01:7:119
03.09.2019:M60:32:Alexander Hofer:AUT:OE6GRD:76'38:7:104
03.09.2019:M60:33:Vladimir Vinko:CRO:9A6JAW:76'51:7:128
03.09.2019:M60:34:Robert Petersson:SWE:SM6GHS:44'02:6:425
03.09.2019:M60:35:Vasilii Burlachenko:RUS::96'44:3:340
03.09.2019:M70:1:Oleg Fursa:UKR::26'26:5:412
03.09.2019:M70:2:John Marriott:GBR:M0OJM:32'13:5:190
03.09.2019:M70:3:Viktor Baranovskyi:UKR::32'19:5:413
03.09.2019:M70:4:Bo Lenander:SWE:SM5CJW:34'19:5:426
03.09.2019:M70:5:Alexandr Kochergin:KAZ:UN2J:35'33:5:242
03.09.2019:M70:6:Yury Nurgaliev:RUS:RW9WS:36'00:5:332
03.09.2019:M70:7:Gunnar Svensson:SWE:SM0-668:37'36:5:427
03.09.2019:M70:8:Yurii Sudnik:RUS:RW3DJ:38'00:5:339
03.09.2019:M70:9:Reinhard Hergert:GER:DJ1MHR:38'54:5:205
03.09.2019:M70:10:Marc Vanhalst:BEL:ON6HI:38'55:5:107
03.09.2019:M70:11:Villy Hansen:DEN:OZ6KH:41'49:5:174
03.09.2019:M70:12:Antonín Blomann:CZE::42'20:5:173
03.09.2019:M70:13:Paul Rudolf:SUI:HB9AIR:43'22:5:415
03.09.2019:M70:14:István Mátrai:HUN:HA4XA:46'02:5:229
03.09.2019:M70:15:Jožef Onič:SLO:S51T:47'48:5:362
03.09.2019:M70:16:Stefan Olah:ROM::52'09:5:300
03.09.2019:M70:17:Rolf Svensson:SWE:SM5DIY:54'01:5:428
03.09.2019:M70:18:Ulrich Gödtner:GER:DL8YBR:56'53:5:207
03.09.2019:M70:19:Dick Fijlstra:NED:PA0DFN:64'25:5:268
03.09.2019:M70:20:István Börcsök:HUN:HA8ZG:66'34:5:222
03.09.2019:M70:21:Ryszard Bykowski:POL::67'48:5:287
03.09.2019:M70:22:Juhani Lehtosaari:FIN:OH2MD:68'07:5:180
03.09.2019:M70:23:András Paál:HUN:HG0HK:68'36:5:233
03.09.2019:M70:24:Sergei Solovev:RUS::75'17:5:329
03.09.2019:M70:25:Hristo Garipov:BUL:LZ2CT:36'32:4:121
03.09.2019:M70:26:Lech Marczak:POL:SP9JML:51'47:4:285
03.09.2019:M70:27:Jan Hoek:NED:PA0JNH:44'31:3:270
05.09.2017:W19:1:Diaksova Andrea:BUL::55'16:10:1784
05.09.2017:W19:2:Bartkevičiūtė Akvilė:LTU::56'11:10:1792
05.09.2017:W19:3:Liegutė Ugnė:LTU::59'51:10:1778
05.09.2017:W19:4:Ravkova Natalia:RUS::64'04:10:1772
05.09.2017:W19:5:Diaksova Evangelina:BUL::68'29:10:1783
05.09.2017:W19:6:Deptulska Maria:POL::68'47:10:1785
05.09.2017:W19:7:Petrovska Yana:UKR::68'58:10:1773
05.09.2017:W19:8:Melnikova Nadezhda:RUS::69'06:10:1776
05.09.2017:W19:9:Daniela Burci:ROU::69'35:10:1787
05.09.2017:W19:10:Rogovonskaia Polina:RUS::73'40:10:1771
05.09.2017:W19:11:Hronova Klara:CZE::78'45:10:1781
05.09.2017:W19:12:Buksova Zuzana:SVK::80'44:10:1790
05.09.2017:W19:13:Tykha Liliia:UKR::81'32:10:1768
05.09.2017:W19:14:Tsenkova Patritsia:BUL::85'19:10:1767
05.09.2017:W19:15:Bouchalova Justina:CZE::85'45:10:1791
05.09.2017:W19:16:Valentina Marcu:ROU::88'18:10:1766
05.09.2017:W19:17:Chmelarova Anna:CZE::88'42:10:1788
05.09.2017:W19:18:Konoplitska Karyna:UKR::95'59:10:1779
05.09.2017:W19:19:Lilgova Sophia:SVK::92'53:4:1777
05.09.2017:W19:20:Denisa Mija:ROU::112'33:2:1786
05.09.2017:W21:1:Denisova Anastasia:BLR::50'32:11:1761
05.09.2017:W21:2:Omova Michaela:CZE::52'01:11:1750
05.09.2017:W21:3:Giklova Natalia:RUS::57'28:11:1757
05.09.2017:W21:4:Šistkova Iveta:CZE::58'59:11:1742
05.09.2017:W21:5:Veremeienko Yevheniia:UKR::60'08:11:1741
05.09.2017:W21:6:Herashchenko Dianora:GER::65'59:11:1756
05.09.2017:W21:7:Horova Pavla:CZE::66'01:11:1755
05.09.2017:W21:8:Macinska Jana:SVK::72'56:11:1753
05.09.2017:W21:9:Paulava Hanna:BLR::77'47:11:1746
05.09.2017:W21:10:Ovchinnikova Tatiana:RUS::83'17:11:1749
05.09.2017:W21:11:Parkhomenko Oleksandra:UKR::83'19:11:1747
05.09.2017:W21:12:Naumenko Luchana:UKR::87'43:11:1751
05.09.2017:W21:13:Berse Kathrin:GER::96'29:11:1765
05.09.2017:W21:14:Diaksova Antoaneta:BUL::106'39:11:1760
05.09.2017:W21:15:Zasheva Iveta:BUL::111'41:11:1740
05.09.2017:W21:16:Zharko Nadezda:RUS::112'07:11:1739
05.09.2017:W21:17:Stehlikova Alžbeta:SVK::83'37:8:1744
05.09.2017:W21:18:Radi Nina:SLO::91'23:7:1745
05.09.2017:W21:DSQ:Garczarek Justyna:POL::DNF::1758
05.09.2017:W35:1:Godunova Svetlana:RUS::55'23:10:1733
05.09.2017:W35:2:Hažmukova Pavla:CZE::62'15:10:1731
05.09.2017:W35:3:Adamkova Blanka:CZE::64'59:10:1737
05.09.2017:W35:4:Kulicka Agata:POL::65'23:10:1727
05.09.2017:W35:5:Hrakholskaya Ala:BLR::68'27:10:1729
05.09.2017:W35:6:Šimečkova Barbora:SVK::75'46:10:1743
05.09.2017:W35:7:Cherniavsky Inessa:GER::85'04:10:1736
05.09.2017:W35:8:Ramona Manea:ROU::89'41:10:1724
05.09.2017:W35:9:Šimačkova Jitka:CZE::92'47:10:1723
05.09.2017:W35:10:Nikonenko Juliia:RUS::93'39:10:1726
05.09.2017:W35:11:Gütt Mühlberg Manuela:GER::104'26:10:1732
05.09.2017:W35:12:Iakovleva Elena:RUS::108'36:9:1728
05.09.2017:W50:1:Denisova Natallia:BLR::69'47:9:1719
05.09.2017:W50:2:Drews Brigitte:GER::77'01:9:1718
05.09.2017:W50:3:Kniazeva Svetlana:RUS::84'07:9:1715
05.09.2017:W50:4:Skrivanova Dagmar:CZE::84'14:9:1711
05.09.2017:W50:5:Soukupova Leona:CZE::87'08:9:1710
05.09.2017:W50:6:Stein Carola:GER::89'36:9:1709
05.09.2017:W50:7:Šimečkova Anna:SVK::93'20:9:1708
05.09.2017:W50:8:Radics Anna:HUN::94'03:9:1713
05.09.2017:W50:9:Bogušienė Asta:LTU::105'46:9:1720
05.09.2017:W50:10:Savinykh Larisa:RUS::74'54:8:1712
05.09.2017:W50:11:Marečkova Iva:CZE::86'11:8:1714
05.09.2017:W50:12:Fekiačova Maria:SVK::112'23:7:1717
05.09.2017:W50:13:Užienė Sigita:LTU::113'05:7:1707
05.09.2017:W50:14:Gulieva Galina:RUS::110'51:6:1716
05.09.2017:W50:DSQ:Zarnóczay Klara:HUN::DNF::1706
05.09.2017:W60:1:Agafonova Tatiana:RUS::76'19:9:1721
05.09.2017:W60:2:Voračkova Eliška:CZE::80'35:9:1696
05.09.2017:W60:3:Omova Jana:CZE::81'17:9:1699
05.09.2017:W60:4:Laszlóné Hornyai Piroska:HUN::83'17:9:1700
05.09.2017:W60:5:Khoroshavina Liudmila:RUS::85'30:9:1702
05.09.2017:W60:6:Karin Garpestad:NOR::87'06:9:1703
05.09.2017:W60:7:Patkova Alenka:CZE::73'59:8:1698
05.09.2017:W60:8:Koroleva Galina:RUS::81'16:8:1701
05.09.2017:W60:9:Hansen Anette:DEN::92'29:8:1704
05.09.2017:W60:10:Fijlstra Jenny:NED::106'14:7:1705
05.09.2017:W60:11:Templeton Jenelle:AUS::102'44:6:1697
05.09.2017:M19:1:Karpovych Fedir:UKR::59'45:11:1985
05.09.2017:M19:2:Chuikin Daniil:BLR::60'20:11:1998
05.09.2017:M19:3:Kinc Martin:CZE::62'33:11:1984
05.09.2017:M19:4:Zhilinski Dzmitry:BLR::62'46:11:1968
05.09.2017:M19:5:Gostiuzhev Arsenii:RUS::70'16:11:1991
05.09.2017:M19:6:Ishchenko Dmytro:UKR::71'01:11:1987
05.09.2017:M19:7:Kužner Marko:SLO::75'24:11:1982
05.09.2017:M19:8:Komarov Dmitrii:RUS::75'54:11:1983
05.09.2017:M19:9:Tsenkov Tsenko:BUL::76'14:11:1973
05.09.2017:M19:10:David Tomaš:CZE::83'52:11:1995
05.09.2017:M19:11:Popovchenko Anatolii:UKR::88'36:11:1977
05.09.2017:M19:12:Górski Szymon:POL::90'00:11:1992
05.09.2017:M19:13:Šrom Dominik:CZE::90'25:11:1975
05.09.2017:M19:14:Grosman Jan:POL::92'34:11:1990
05.09.2017:M19:15:Jurčik Tomaš:SVK::98'47:11:1986
05.09.2017:M19:16:Zöller Simon:GER::110'00:11:1967
05.09.2017:M19:17:Budai Samuel:SVK::114'16:11:1999
05.09.2017:M19:18:Gal Janek:GER::116'53:11:1993
05.09.2017:M19:19:Račko Lukaš:SVK::86'05:10:1976
05.09.2017:M19:20:Daniliuk Aleksei:RUS::105'27:3:1996
05.09.2017:M19:21:Venev Kiril:BUL::92'36:2:1971
05.09.2017:M19:DSQ:Haring Tomislav:SLO::DNF::1989
05.09.2017:M19:DSQ:Gajšak Samo:SLO::DNF::1994
05.09.2017:M19:DSQ:Musiała Bartosz:POL::DNF::1981
05.09.2017:M19:SPW:Zashev Vasil:BUL::DNF::1969
05.09.2017:M21:1:Marchuk Oleksandr:UKR::48'53:11:1947
05.09.2017:M21:2:Sirakov Ivan:BUL::51'24:11:1937
05.09.2017:M21:3:Raykov Alexandr:RUS::52'25:11:1940
05.09.2017:M21:3:Nakvosas Mindaugas:LTU::52'25:11:1946
05.09.2017:M21:5:Straltsou Vasili:BLR::53'42:11:1935
05.09.2017:M21:6:Hikl Tomaš:CZE::56'51:11:1955
05.09.2017:M21:7:Oma Jakub:CZE::57'20:11:1944
05.09.2017:M21:8:Ivanko Oleksii:UKR::59'07:11:1954
05.09.2017:M21:9:Šrom Jakub:CZE::59'53:11:1932
05.09.2017:M21:10:Chumak Dmytro:UKR::62'04:11:1964
05.09.2017:M21:11:Kuznetsov Roman:RUS::62'41:11:1948
05.09.2017:M21:12:Godunov Eduard:RUS::64'55:11:1958
05.09.2017:M21:13:Köberle Stephan:GER::65'57:11:1953
05.09.2017:M21:14:Košut Martin:SVK::69'19:11:1951
05.09.2017:M21:15:Körner Ralph:GER::74'56:11:1952
05.09.2017:M21:16:Alexandru Babeu:ROU::75'06:11:1966
05.09.2017:M21:17:Żuraw Wiktor:POL::76'17:11:1929
05.09.2017:M21:18:Hergert Alexander:GER::78'11:11:1956
05.09.2017:M21:19:Čufer David:SLO::79'15:11:1963
05.09.2017:M21:20:Kral Adam:SVK::80'13:11:1950
05.09.2017:M21:21:Niedźwiecki Patryk:POL::82'03:11:1945
05.09.2017:M21:22:Dochev Pavel:BUL::84'48:11:1962
05.09.2017:M21:23:Bahun Luka:CRO::93'29:11:1965
05.09.2017:M21:24:Gaberc Niko:SLO::93'43:11:1960
05.09.2017:M21:25:Nosal Michal:SVK::98'47:11:1979
05.09.2017:M21:26:Pap Gabor:HUN::113'55:10:1942
05.09.2017:M21:27:Predanić Stipe:CRO::116'33:10:1941
05.09.2017:M21:28:Szabó Gabor:HUN::94'40:5:1934
05.09.2017:M21:- :Sporysz Mateusz:POL::DNF::1936
05.09.2017:M21:DSQ:Taupeka Dzmitry:BLR::DNF::1930
05.09.2017:M40:1:Shtanko Sergii:UKR::55'36:11:1938
05.09.2017:M40:2:Kirgetov Mikhail:RUS::59'55:11:1915
05.09.2017:M40:3:Cherniavsky Sergey:GER::67'59:11:1926
05.09.2017:M40:4:Hrouda Petr:CZE::68'54:11:1920
05.09.2017:M40:5:Lerjen Martin:SUI::71'04:11:1908
05.09.2017:M40:6:Šistek Daniel:CZE::72'35:11:1896
05.09.2017:M40:7:Kazymov Vladislav:RUS::74'25:11:1916
05.09.2017:M40:8:Mucsi Mihaly:HUN::76'47:11:1904
05.09.2017:M40:9:Šindelka Antonin:CZE::77'48:11:1897
05.09.2017:M40:10:Lerjen Michael:SUI::80'06:11:1907
05.09.2017:M40:11:Sheynis Alexander:RUS::80'37:11:1899
05.09.2017:M40:12:Pastor Kai:GER::81'50:11:1902
05.09.2017:M40:13:Gede Tarmo:EST::83'36:11:1922
05.09.2017:M40:14:Gniedov Volodymyr:UKR::89'04:11:1959
05.09.2017:M40:15:Žnidarič Andrej:SLO::106'55:11:1891
05.09.2017:M40:16:Chalk Steve:GBR::108'22:11:1927
05.09.2017:M40:17:Jereb Ivo:SLO::110'01:11:1919
05.09.2017:M40:18:Viktor Tsenkov:BUL::113'11:11:1894
05.09.2017:M40:19:Henneberg Jens:GER::82'28:10:1921
05.09.2017:M40:20:Milen Kasev:BUL::110'07:8:1905
05.09.2017:M40:21:Krajcar Lajos:HUN::116'23:7:1911
05.09.2017:M40:22:Rudolf Daniel:SUI::111'14:3:1901
05.09.2017:M40:DSQ:Lukats Antti:EST::DNF::1906
05.09.2017:M40:DSQ:Lehtosaari Keijo:FIN::DNF::1909
05.09.2017:M40:DSQ:Trojer Andrej:SLO::DNF::1895
05.09.2017:M40:SPW:Kirves Petri:FIN::DNF::1914
05.09.2017:M50:1:Talver Andres:EST::56'40:10:1862
05.09.2017:M50:2:Burgonutdinov Albert:RUS::58'58:10:1885
05.09.2017:M50:3:Zelenskyi Sergii:UKR::63'00:10:1893
05.09.2017:M50:4:Moravszki Janos:HUN::64'29:10:1869
05.09.2017:M50:5:Kruchinin Eduard:RUS::64'30:10:1875
05.09.2017:M50:6:Thomas Kaiser:NOR::64'52:10:1861
05.09.2017:M50:7:Zach Jaroslav:CZE::65'25:10:1855
05.09.2017:M50:8:Denisov Valery:BLR::66'31:10:1883
05.09.2017:M50:9:Adrian Marcu:ROU::66'40:10:1890
05.09.2017:M50:10:Burda Iurii:RUS::67'34:10:1886
05.09.2017:M50:11:Mareček Jiri:CZE::67'46:10:1871
05.09.2017:M50:12:Williams David:GBR::71'06:10:1856
05.09.2017:M50:13:Viira Andres:EST::71'16:10:1859
05.09.2017:M50:14:Jon Sletvold:NOR::73'50:10:1877
05.09.2017:M50:15:Parkhomenko Viacheslav:UKR::74'13:10:1903
05.09.2017:M50:16:Bishop Robin:GBR::74'35:10:1888
05.09.2017:M50:17:Kuusik Kalle:EST::78'28:10:1874
05.09.2017:M50:18:Fekiač Jozef:SVK::79'46:10:1923
05.09.2017:M50:19:Soltysik Andrew:GBR::81'09:10:1864
05.09.2017:M50:20:Drews Christian:GER::81'49:10:1881
05.09.2017:M50:21:Vlach Miroslav:CZE::84'12:10:1858
05.09.2017:M50:22:Marc Van Britsom:BEL::84'21:10:1872
05.09.2017:M50:23:Nagy György:HUN::86'14:10:1868
05.09.2017:M50:24:Pavel Babeu:ROU::86'31:10:1867
05.09.2017:M50:25:Verburg Edwin:NED::97'20:10:1860
05.09.2017:M50:26:Košut Jan:SVK::107'55:10:1876
05.09.2017:M50:27:Reinhart Hans Jürg:SUI::112'09:10:1866
05.09.2017:M50:28:Šimeček Jozef:SVK::109'20:9:1863
05.09.2017:M50:29:Lehmann Frank:GER::112'46:9:1873
05.09.2017:M50:30:Brunner Sandor:HUN::107'36:6:1887
05.09.2017:M50:31:Wanner Nikolai:GER::106'36:5:1857
05.09.2017:M50:SPW:Hudeaev Vladimir:MDA::DNF::1879
05.09.2017:M60:1:Laszló Karoly:HUN::64'43:10:1842
05.09.2017:M60:2:Guliev Chermen:RUS::64'51:10:1848
05.09.2017:M60:3:Chernyshev Sergei:RUS::75'09:10:1852
05.09.2017:M60:4:Žukauskas Artūras:LTU::76'53:10:1824
05.09.2017:M60:5:Čufer Stanko:SLO::80'59:10:1851
05.09.2017:M60:6:Kovacs Attila Gabor:HUN::83'20:10:1843
05.09.2017:M60:7:Gartner Bernhard:GER::86'39:10:1850
05.09.2017:M60:8:Vlad Boev:BUL::88'18:10:1826
05.09.2017:M60:9:Zbigniew Madrzynski:POL::88'58:10:1825
05.09.2017:M60:10:Palmquist Jan:SWE::92'50:10:1836
05.09.2017:M60:11:Kete Ivo:SLO::93'55:*10:1844
05.09.2017:M60:12:Nagy Béla:HUN::93'59:10:1837
05.09.2017:M60:13:Templeton Ewen:AUS::100'02:10:1832
05.09.2017:M60:14:Ljungström Peter:SWE::100'16:10:1841
05.09.2017:M60:15:Velikanov Mykola:UKR::103'23:10:1829
05.09.2017:M60:16:Haugaard Pedersen Peder:SWE::108'14:10:1847
05.09.2017:M60:17:Tomasz Owczarski:POL::115'35:10:1831
05.09.2017:M60:18:Vinko Branimir:CRO::106'02:9:1828
05.09.2017:M60:19:Höfner Bernd:GER::110'25:8:1846
05.09.2017:M60:20:Marriott John:GBR::109'04:7:1839
05.09.2017:M60:21:Vinko Vladimir:CRO::86'29:5:1827
05.09.2017:M60:22:Patrick De Rocker:BEL::116'00:5:1835
05.09.2017:M60:DSQ:Pavelek Viktor:SVK::DNF::1834
05.09.2017:M60:DSQ:Marc Vanhalst:BEL::DNF::1840
